gid,light,dem,ndvi,road_dis,poi_dis,poi
61471,0,0,0.0,2738,15810.66646491836,0.0
61472,0,0,0.0,2418,16340.510003380448,0.0
61473,0,0,0.0,1928,16756.377940378447,0.0
61474,0,0,0.0,1445,17198.163417883185,0.0
61475,0,0,0.0,978,17703.280093464626,0.0
61476,0,0,0.0,571,18265.58171966465,0.0
61477,0,75,0.799285,342,18880.19969872465,0.0
61478,0,75,0.799285,108,19541.675854531244,0.0
61479,0,75,0.0,383,20180.791868036562,0.0
61480,0,0,0.0,883,20649.67005916796,0.0
61481,0,0,0.0,1383,21123.68908480985,0.0
61482,0,0,0.0,1883,21592.399240288643,0.0
61483,0,0,0.0,2383,22106.688956826998,0.0
61484,0,0,0.0,2883,22618.3482541486,0.0
61485,0,0,0.0,3383,23162.03460127015,0.0
61486,0,0,0.0,3874,23744.55047850966,0.0
61487,0,0,0.0,4362,24362.86270404069,0.0
61488,0,0,0.0,4822,25014.109083256564,0.0
61489,0,0,0.0,5193,25695.61522291874,0.0
61490,0,0,0.0,5583,26371.48359014615,0.0
61491,0,0,0.0,5990,27072.150699583035,0.0
61492,0,0,0.0,6410,27798.42314003565,0.0
61493,0,0,0.0,6841,28548.250858912033,0.0
61494,0,0,0.0,7281,29314.519869183547,0.0
61495,0,0,0.0,7728,30084.663576856434,0.0
61496,0,0,0.0,8181,30874.479057533623,0.0
61497,0,0,0.0,8640,31649.920346101077,0.0
61498,0,0,0.0,9103,32430.82250704305,0.0
61499,0,0,0.0,9569,33213.76894527578,0.0
61500,0,0,0.0,10039,34013.102483780836,0.0
61501,0,0,0.0,37189,88071.55550513188,0.0
61502,0,0,0.0,36700,87017.07338785783,0.0
61503,0,0,0.0,36212,85963.1941749955,0.0
61504,0,0,0.0,35723,84906.77575420936,0.0
61505,0,0,0.0,35235,83850.02687559335,0.0
61506,0,0,0.0,34747,82793.83420835692,0.0
61507,0,0,0.0,34260,81738.215928024,0.0
61508,0,0,0.0,33773,80681.4076773253,0.0
61509,0,0,0.0,33287,79624.76852084632,0.0
61510,0,0,0.0,32800,78568.69969406538,0.0
61511,0,0,0.0,32315,77510.46715723223,0.0
61512,0,0,0.0,31829,76447.09677123206,0.0
61513,0,0,0.0,31344,75384.15610415796,0.0
61514,0,0,0.0,30860,74321.66014413051,0.0
61515,0,0,0.0,30376,73259.624588132,0.0
61516,0,0,0.0,29893,72198.0658854488,0.0
61517,0,0,0.0,29410,71137.00128447113,0.0
61518,0,0,0.0,28928,70076.44888316898,0.0
61519,0,0,0.0,28446,69016.42768359896,0.0
61520,0,0,0.0,27965,67956.95765083809,0.0
61521,0,0,0.0,27485,66898.05977678555,0.0
61522,0,0,0.0,27005,65839.7561493276,0.0
61523,0,0,0.0,26526,64782.07002741839,0.0
61524,0,0,0.0,26048,63725.025922698456,0.0
61525,0,0,0.0,25571,62668.649688349185,0.0
61526,0,0,0.0,25095,61612.968615969556,0.0
61527,0,0,0.0,24620,60558.01154136207,0.0
61528,0,0,0.0,24145,59503.80896023015,0.0
61529,0,0,0.0,23672,58450.3931549205,0.0
61530,0,0,0.0,23200,57397.798333496954,0.0
61531,0,0,0.0,22729,56346.06078260469,0.0
61532,0,0,0.0,22259,55295.219035785965,0.0
61533,0,0,0.0,21791,54245.31405913919,0.0
61534,0,0,0.0,21311,53196.389456480196,0.0
61535,0,0,0.0,20812,52148.491696473684,0.0
61536,0,0,0.0,20314,51101.67036455965,0.0
61537,0,0,0.0,19815,50036.43695871525,0.0
61538,0,0,0.0,19317,48970.508485410006,0.0
61539,0,0,0.0,18819,47905.29437641633,0.0
61540,0,0,0.0,18321,46840.84280398773,0.0
61541,0,0,0.0,17823,45777.206245941605,0.0
61542,0,0,0.0,17325,44714.44196013899,0.0
61543,0,0,0.0,16827,43652.612520193004,0.0
61544,0,0,0.0,16330,42591.78642125694,0.0
61545,0,0,0.0,15832,41528.8498125885,0.0
61546,0,0,0.0,15335,40463.432671325856,0.0
61547,0,0,0.0,14838,39398.86971047643,0.0
61548,0,0,0.0,14341,38335.227689620195,0.0
61549,0,0,0.0,13844,37272.58028732246,0.0
61550,0,0,0.0,13348,36211.00898656063,0.0
61551,0,0,0.0,12851,35150.6040935618,0.0
61552,0,0,0.0,12356,34091.46591298219,0.0
61553,0,0,0.0,11860,33033.70610680596,0.0
61554,0,0,0.0,11365,31977.449269790563,0.0
61555,0,0,0.0,10870,30922.83476103067,0.0
61556,0,0,0.0,10376,29856.550845484806,0.0
61557,0,0,0.0,9882,28790.630273011102,0.0
61558,0,0,0.0,9389,27725.79044891067,0.0
61559,0,0,0.0,8897,26662.149138302266,0.0
61560,0,0,0.0,8406,25599.842712110352,0.0
61561,0,0,0.0,7916,24539.030175770593,0.0
61562,0,0,0.0,7427,23479.898343011013,0.0
61563,0,0,0.0,6940,22422.66856665623,0.0
61564,0,0,0.0,6454,21367.605620732993,0.0
61565,0,0,0.0,5958,20315.029607892397,0.0
61566,0,0,0.0,5463,19265.332205473536,0.0
61567,0,0,0.0,4969,18218.999271799818,0.0
61568,0,0,0.0,4476,17176.64301092594,0.0
61569,0,0,0.0,3986,16139.048917752472,0.0
61570,0,0,0.0,3498,15107.246351312535,0.0
61571,0,0,0.0,3013,14082.61840929946,0.0
61572,0,0,0.0,2535,13067.080439750875,0.0
61573,0,0,0.0,2067,12063.38616515099,0.0
61574,0,0,0.0,1619,11075.692373214104,0.0
61575,0,0,0.0,1201,10110.721436260937,0.0
61576,0,0,0.0,772,9180.673462318016,0.0
61577,7,0,0.865452857142857,448,8313.70883531354,0.0
61578,7,104,0.8482962,86,7578.565416598008,0.0
61579,6,104,0.8153796,14,7018.8413470691285,0.0
61580,6,99,0.760912625,134,6680.660601139437,0.0
61581,5,99,0.747309,209,6629.68279949981,0.0
61582,5,80,0.747309,622,6847.797748582244,0.0
61583,3,80,0.7994746363636359,381,7236.693997334362,0.0
61584,2,194,0.807144,61,7622.603098918154,0.0
61585,2,194,0.845194857142857,488,7933.922972608642,0.0
61586,2,190,0.858228434782609,786,8308.243720077087,0.0
61587,4,190,0.8755488846153849,1016,8706.030273784916,0.0
61588,5,162,0.8961681904761909,851,9077.276808266548,0.0
61589,6,162,0.90697204,784,9479.859867301855,0.0
61590,6,162,0.942124086956522,942,9947.814473104398,0.0
61591,7,162,0.9402226538461541,955,10461.729943957822,0.0
61592,7,60,0.938501818181819,1108,11031.20322962008,0.0
61593,7,60,0.936959,1055,11552.12404862537,0.0
61594,7,182,0.9340516666666671,586,12062.043341046236,0.0
61595,7,182,0.9325979999999999,120,12501.472462889757,0.0
61596,7,126,0.9325979999999999,8,12290.617732659042,0.0
61597,6,126,0.9153950833333342,257,11689.291799452092,0.0
61598,6,126,0.8913110000000001,273,10924.1741612254,0.0
61599,5,126,0.8913110000000001,129,9963.269080056198,0.0
61600,5,45,0.887963333333333,357,8915.034216679665,0.0
61601,6,45,0.82101,82,7878.516856056879,0.0
61602,6,41,0.82101,66,6863.3344643250075,0.0
61603,7,41,0.82101,199,5888.476894823484,0.0
61604,7,58,0.79750344,60,4969.749184734055,0.0
61605,8,58,0.7830457727272729,49,4108.03706918638,0.0
61606,8,61,0.7861998,223,3210.1228263326784,0.0
61607,8,61,0.773781909090909,151,2456.773529693536,0.0
61608,8,29,0.753653,109,2035.2608192566697,0.619908647086671
61609,7,29,0.752908047619048,116,2220.3922830382094,0.0
61610,7,125,0.751672260869565,334,2787.626950060861,0.0
61611,6,125,0.794138,92,3485.0913106394905,0.0
61612,6,125,0.7960989523809521,24,4311.888958225563,0.0
61613,0,125,0.84868248,26,4938.756465450945,0.0
61614,0,324,0.864259739130435,388,5262.448430174727,0.0
61615,0,324,0.871939038461538,825,5450.228915082768,0.0
61616,0,82,0.87744,401,5571.3508538121205,0.0
61617,0,82,0.882520454545455,30,5818.9861851958785,0.0
61618,0,82,0.88732637037037,349,6243.792877392725,0.0
61619,0,82,0.9524803809523811,411,6822.986414099561,0.0
61620,0,378,0.954682583333333,89,7046.071810126817,0.0
61621,0,378,0.8866009565217391,566,7101.826535288256,0.0
61622,2,80,0.8861690000000001,1019,7249.738463068172,0.0
61623,2,80,0.908730826086957,1370,7396.249027325988,0.0
61624,2,55,0.9155210952380949,874,7132.21280581224,0.0
61625,4,55,0.8981120000000001,385,6537.667039726911,0.0
61626,4,64,0.881510142857143,16,5789.373574473173,0.0
61627,6,64,0.889932333333333,156,5094.493287225884,0.0
61628,6,64,0.88888575,338,4515.755852937737,0.0
61629,5,64,0.8629979999999999,524,3965.1540235650286,0.0
61630,5,43,0.8659915000000001,65,3572.093894498743,0.0
61631,5,43,0.8681297142857142,1,3402.5882659916965,0.20617702410512243
61632,5,48,0.863113642857143,99,3730.091583945028,0.32992915772723935
61633,5,48,0.861708333333333,436,4263.971091885605,0.17977350765513458
61634,5,48,0.8587061304347829,359,4773.598874128826,0.0
61635,0,48,0.8349525999999999,583,5352.306727222902,0.0
61636,0,51,0.7888603333333329,695,5892.7233060714,0.0
61637,0,51,0.791034,400,6514.0740106114845,0.0
61638,0,63,0.8878927142857141,456,7207.847633246974,0.0
61639,0,63,0.8092761851851851,340,8016.771584008622,0.0
61640,0,63,0.7630115,9,8891.770812673994,0.0
61641,0,63,0.7620319999999999,9,9812.470870882771,0.0
61642,0,0,0.0,335,10766.260420217539,0.0
61643,0,0,0.0,678,11744.494681011147,0.0
61644,0,0,0.0,1115,12741.10497202061,0.0
61645,0,0,0.0,1568,13751.769183491457,0.0
61646,0,0,0.0,2044,14773.36359924755,0.0
61647,0,0,0.0,2529,15793.264746599836,0.0
61648,0,0,0.0,3019,16820.926607373545,0.0
61649,0,0,0.0,3511,17855.49176559274,0.0
61650,0,0,0.0,4006,18895.749153105182,0.0
61651,0,0,0.0,4502,19897.78543418231,0.0
61652,0,0,0.0,4998,20866.754805724075,0.0
61653,0,0,0.0,5495,21843.758185025228,0.0
61654,0,0,0.0,5993,22828.181103942974,0.0
61655,0,0,0.0,6491,23792.411505534506,0.0
61656,0,0,0.0,6989,24728.753659536596,0.0
61657,0,0,0.0,7488,25635.9015396495,0.0
61658,0,0,0.0,7987,26498.13993088103,0.0
61659,0,0,0.0,8486,27325.229945925163,0.0
61660,0,0,0.0,8985,28148.66859068291,0.0
61661,0,0,0.0,9484,28988.136680834697,0.0
61662,0,0,0.0,9983,29833.680996613348,0.0
61663,0,0,0.0,10482,30678.59369595858,0.0
61664,0,0,0.0,10981,31537.615789183597,0.0
61665,0,0,0.0,10941,32375.48343408691,0.0
61666,0,0,0.0,10643,32854.70754144519,0.0
61667,0,0,0.0,10361,33150.30078954648,0.0
61668,0,0,0.0,10096,33011.57630133454,0.0
61669,0,0,0.0,9848,32834.160743783126,0.0
61670,0,0,0.0,9621,32657.040106178112,0.0
61671,0,0,0.0,9415,32456.186786638504,0.0
61672,0,0,0.0,9231,32230.98237425912,0.0
61673,0,0,0.0,9071,31917.162026842267,0.0
61674,0,0,0.0,8862,31584.299385305367,0.0
61675,0,0,0.0,8579,31230.267981871923,0.0
61676,0,0,0.0,8317,30876.05284434568,0.0
61677,0,0,0.0,8068,30512.21763024084,0.0
61678,0,0,0.0,7840,30091.23078517816,0.0
61679,0,0,0.0,7637,29701.45999422799,0.0
61680,0,0,0.0,7462,29344.490695646527,0.0
61681,0,0,0.0,7316,29017.837472879404,0.0
61682,0,0,0.0,7194,28638.114359138835,0.0
61683,0,0,0.0,7092,28296.511045071395,0.0
61684,0,0,0.0,6957,27994.47292336046,0.0
61685,0,0,0.0,6734,27733.31954963917,0.0
61686,0,0,0.0,6490,27502.329410167982,0.0
61687,0,0,0.0,6276,27057.678880663418,0.0
61688,0,0,0.0,6096,26577.210609514717,0.0
61689,0,0,0.0,5952,26128.420252296455,0.0
61690,0,0,0.0,5848,25686.030063994265,0.0
61691,0,0,0.0,5770,25235.257486702176,0.0
61692,0,0,0.0,5695,24729.45851011555,0.0
61693,0,0,0.0,5663,24255.31659302514,0.0
61694,0,0,0.0,5676,23812.27157433247,0.0
61695,0,0,0.0,5732,23350.26766666884,0.0
61696,0,0,0.0,5831,22764.868275399516,0.0
61697,0,0,0.0,5945,22208.57281951838,0.0
61698,0,0,0.0,6082,21681.881802825417,0.0
61699,0,0,0.0,6257,21135.37893361768,0.0
61700,0,0,0.0,6311,20556.994328000324,0.0
61701,0,0,0.0,6000,19826.599932161473,0.0
61702,0,0,0.0,5655,19105.748332766394,0.0
61703,0,0,0.0,5313,18408.00593993337,0.0
61704,0,0,0.0,4998,17742.34729645727,0.0
61705,0,0,0.0,4702,17116.894170989304,0.0
61706,0,0,0.0,4405,16536.671179464054,0.0
61707,0,0,0.0,4146,16012.760310494521,0.0
61708,0,0,0.0,3934,15553.531168032849,0.0
61709,0,0,0.0,3777,15163.021233596499,0.0
61710,0,0,0.0,3666,14853.657284421697,0.0
61711,0,0,0.0,3550,14629.435797265938,0.0
61712,0,0,0.0,3503,14501.956583207668,0.0
61713,0,0,0.0,3265,14461.204209469159,0.0
61714,0,0,0.0,3004,14511.324862332933,0.0
61715,0,0,0.0,2798,14638.023290998375,0.0
61716,0,0,0.0,2646,14837.857607166734,0.0
61717,0,0,0.0,2561,15130.07232086181,0.0
61718,0,0,0.0,2573,15507.36293247649,0.0
61719,0,0,0.0,2679,15889.140763095395,0.0
61720,0,0,0.0,2870,16271.26652261963,0.0
61721,0,0,0.0,3026,16721.204070405387,0.0
61722,0,0,0.0,2554,17233.003435208582,0.0
61723,0,0,0.0,2096,17707.20566934605,0.0
61724,0,0,0.0,1662,18125.735177967003,0.0
61725,0,0,0.0,1277,18604.70861050203,0.0
61726,0,0,0.0,1001,19139.258976327084,0.0
61727,0,0,0.0,785,19724.41875761776,0.0
61728,0,0,0.0,537,20355.88820248298,0.0
61729,0,0,0.0,649,21028.995113803347,0.0
61730,0,0,0.0,1027,21576.637806602408,0.0
61731,0,0,0.0,1479,22045.721402912404,0.0
61732,0,0,0.0,1954,22498.06201286452,0.0
61733,0,0,0.0,2440,22991.426168326732,0.0
61734,0,0,0.0,2930,23514.037740033953,0.0
61735,0,0,0.0,3423,24036.4002158415,0.0
61736,0,0,0.0,3918,24597.147479074687,0.0
61737,0,0,0.0,4414,25193.507533298965,0.0
61738,0,0,0.0,4911,25822.83128419614,0.0
61739,0,0,0.0,5408,26482.614344948768,0.0
61740,0,0,0.0,5898,27170.005831658593,0.0
61741,0,0,0.0,6284,27849.756896951392,0.0
61742,0,0,0.0,6686,28555.461290501436,0.0
61743,0,0,0.0,7100,29285.15186922999,0.0
61744,0,0,0.0,7525,30037.000551802255,0.0
61745,0,0,0.0,7958,30807.92167232717,0.0
61746,0,0,0.0,8399,31578.910924608124,0.0
61747,0,0,0.0,8846,32368.561117759284,0.0
61748,0,0,0.0,9299,33135.45760310626,0.0
61749,0,0,0.0,9756,33912.69128000807,0.0
61750,0,0,0.0,10217,34695.68904495488,0.0
61751,0,0,0.0,37296,88146.52678955956,0.0
61752,0,0,0.0,36809,87086.97793276358,0.0
61753,0,0,0.0,36321,86027.90163267108,0.0
61754,0,0,0.0,35834,84969.31261041072,0.0
61755,0,0,0.0,35348,83911.22618906164,0.0
61756,0,0,0.0,34862,82853.6583241975,0.0
61757,0,0,0.0,34376,81796.62563629972,0.0
61758,0,0,0.0,33891,80740.14544517585,0.0
61759,0,0,0.0,33406,79684.23580653199,0.0
61760,0,0,0.0,32921,78628.91555085982,0.0
61761,0,0,0.0,32437,77574.20432481467,0.0
61762,0,0,0.0,31954,76520.12263527572,0.0
61763,0,0,0.0,31471,75466.691896298,0.0
61764,0,0,0.0,30989,74413.93447918538,0.0
61765,0,0,0.0,30507,73361.87376593507,0.0
61766,0,0,0.0,30026,72310.53420632977,0.0
61767,0,0,0.0,29545,71259.94137897909,0.0
61768,0,0,0.0,29065,70201.5805340308,0.0
61769,0,0,0.0,28586,69143.22549015214,0.0
61770,0,0,0.0,28107,68085.46585140355,0.0
61771,0,0,0.0,27629,67028.32440518132,0.0
61772,0,0,0.0,27152,65971.8251348238,0.0
61773,0,0,0.0,26676,64915.99330179096,0.0
61774,0,0,0.0,26201,63860.855534984694,0.0
61775,0,0,0.0,25726,62806.43992796571,0.0
61776,0,0,0.0,25253,61752.77614491579,0.0
61777,0,0,0.0,24775,60699.89553630272,0.0
61778,0,0,0.0,24275,59647.831265325025,0.0
61779,0,0,0.0,23776,58596.618446354536,0.0
61780,0,0,0.0,23276,57546.294296752894,0.0
61781,0,0,0.0,22777,56496.898303621834,0.0
61782,0,0,0.0,22278,55448.47240725539,0.0
61783,0,0,0.0,21778,54401.061203303485,0.0
61784,0,0,0.0,21279,53341.14287143387,0.0
61785,0,0,0.0,20780,52275.41116849953,0.0
61786,0,0,0.0,20280,51210.35386602383,0.0
61787,0,0,0.0,19781,50146.01331752396,0.0
61788,0,0,0.0,19282,49082.43540075842,0.0
61789,0,0,0.0,18783,48019.669879643676,0.0
61790,0,0,0.0,18284,46957.77080982024,0.0
61791,0,0,0.0,17785,45895.032306190864,0.0
61792,0,0,0.0,17286,44828.993112566604,0.0
61793,0,0,0.0,16787,43763.69788961565,0.0
61794,0,0,0.0,16288,42699.19930038514,0.0
61795,0,0,0.0,15789,41635.55496334972,0.0
61796,0,0,0.0,15290,40572.82803099664,0.0
61797,0,0,0.0,14792,39511.087848558294,0.0
61798,0,0,0.0,14293,38450.41070567639,0.0
61799,0,0,0.0,13795,37390.880696096,0.0
61800,0,0,0.0,13296,36332.59070327905,0.0
61801,0,0,0.0,12798,35275.64353321742,0.0
61802,0,0,0.0,12300,34220.153219868356,0.0
61803,0,0,0.0,11802,33160.856937699755,0.0
61804,0,0,0.0,11305,32095.481778253063,0.0
61805,0,0,0.0,10807,31031.130404381103,0.0
61806,0,0,0.0,10310,29967.90358108953,0.0
61807,0,0,0.0,9813,28905.91618165133,0.0
61808,0,0,0.0,9317,27845.29983810885,0.0
61809,0,0,0.0,8820,26786.206232497614,0.0
61810,0,0,0.0,8325,25728.811221375392,0.0
61811,0,0,0.0,7829,24673.320056223612,0.0
61812,0,0,0.0,7335,23619.974062359015,0.0
61813,0,0,0.0,6841,22569.059284209234,0.0
61814,0,0,0.0,6348,21520.91781890211,0.0
61815,0,0,0.0,5857,20475.96288119733,0.0
61816,0,0,0.0,5367,19434.69913324848,0.0
61817,0,0,0.0,4879,18397.750576851726,0.0
61818,0,0,0.0,4393,17365.899521982497,0.0
61819,0,0,0.0,3912,16340.142124873655,0.0
61820,0,0,0.0,3417,15321.76928662186,0.0
61821,0,0,0.0,2919,14312.487324654256,0.0
61822,0,0,0.0,2423,13314.602604556612,0.0
61823,0,0,0.0,1928,12331.311508809069,0.0
61824,0,0,0.0,1436,11367.167020289506,0.0
61825,0,0,0.0,954,10428.842015391045,0.0
61826,0,0,0.0,507,9524.798460797647,0.0
61827,7,0,0.903072,97,8660.20423134414,0.0
61828,7,94,0.853213777777778,119,7944.287801182439,0.18413582776426302
61829,6,94,0.780696454545455,76,7422.629425747513,0.0
61830,6,115,0.762208208333333,121,7037.604839954794,0.0
61831,5,115,0.759898913043478,188,6953.959963339664,0.3905424476646027
61832,5,104,0.765207875,410,7265.289730024843,0.0
61833,3,104,0.80259412,610,7677.421796321231,0.0
61834,2,167,0.8100094,212,8036.534880156196,0.0
61835,2,167,0.843722407407407,149,8400.638942791566,0.0
61836,2,178,0.865275,324,8741.85052924555,0.0
61837,5,178,0.8912416363636372,645,9159.533960638179,0.0
61838,5,195,0.9045482800000011,409,9517.30223888993,0.0
61839,6,195,0.924723695652174,294,9911.877446778119,0.0
61840,6,195,0.95393,443,10361.209774777994,0.0
61841,7,195,0.95393,458,10859.574259587947,0.0
61842,7,64,0.95393,688,11324.167341084052,0.0
61843,7,64,0.921293916666667,614,11838.752069715336,0.0
61844,7,152,0.9190065714285721,355,12328.155257830911,0.0
61845,7,152,0.9210714230769241,332,12502.268033197019,0.0
61846,7,97,0.931019608695652,278,12236.590227874924,0.0
61847,6,97,0.924101875,63,11622.137133391589,0.0
61848,6,95,0.915424454545455,193,10857.620295560171,0.0
61849,5,95,0.913415,305,9827.923173504561,0.0
61850,5,49,0.896595230769231,128,8763.329765274546,0.0
61851,6,49,0.8372424999999999,18,7704.10290113809,0.0
61852,6,70,0.821427857142857,74,6654.924617457102,0.0
61853,7,70,0.82101,59,5643.575176104946,0.0
61854,7,80,0.82101,401,4711.841733239389,0.0
61855,9,80,0.790539583333333,88,3820.0258881104864,0.0
61856,9,59,0.768775,227,2887.7656622271393,0.0
61857,9,59,0.752810961538462,83,2009.9336021119448,0.0
61858,9,33,0.741104,2,1343.8355084743612,0.6518224626218737
61859,8,33,0.7409458888888891,207,1475.5901943670456,0.5602137403301768
61860,8,97,0.744714173913043,407,2162.42624581963,0.0
61861,6,97,0.777959818181818,27,2882.6694417739254,0.3719451882520026
61862,6,97,0.7895286,197,3797.7149824888593,0.0
61863,5,97,0.858287260869565,414,4411.574263312195,0.0
61864,5,297,0.86573616,624,4742.413961469592,0.0
61865,2,297,0.8720744285714279,871,5002.112331554364,0.0
61866,2,82,0.8809217692307689,430,5053.635206790429,0.0
61867,0,82,0.883070666666667,20,5217.782388400037,0.17977350765513458
61868,0,82,0.882968,288,5689.637180680005,0.17977350765513458
61869,0,82,0.8961040000000001,455,6424.200428519022,0.0
61870,0,378,0.8961040000000001,41,6687.2362653365335,0.0
61871,0,378,0.8961040000000001,536,6774.9173899653315,0.0
61872,3,80,0.8961040000000001,1033,6927.527087783661,0.0
61873,3,80,0.89696876,1030,7010.679844720982,0.0
61874,3,55,0.88385844,819,6749.527886343461,0.0
61875,5,55,0.8763174000000001,420,6106.614380551343,0.0
61876,5,64,0.876247461538461,7,5290.881251731837,0.0
61877,6,64,0.8783605652173909,331,4563.339139131979,0.0
61878,6,64,0.8725492916666671,522,3962.3161541844456,0.0
61879,5,64,0.8487782727272729,517,3412.1176602647115,0.0
61880,5,43,0.8492595,242,2951.4008257544424,0.5648056562345225
61881,5,43,0.85017704,131,2965.8432784086503,0.6775371916862096
61882,5,46,0.857143,389,3343.6770739819663,0.0
61883,3,46,0.857143,716,3826.934019062243,0.0
61884,3,46,0.857143,850,4284.373475826907,0.0
61885,0,46,0.857143,967,4844.708185412646,0.0
61886,0,54,0.8257931818181821,512,5353.238610275626,0.0
61887,0,54,0.77744425,27,5872.142237085751,0.17977350765513458
61888,0,67,0.799735846153846,200,6645.17857366663,0.0
61889,0,67,0.7857149999999999,181,7517.8246818728085,0.0
61890,0,67,0.7639655925925921,290,8445.968046544831,0.0
61891,0,67,0.764630538461538,117,9411.92514787473,0.0
61892,0,0,0.0,13,10404.105475803324,0.0
61893,0,0,0.0,471,11414.887351982838,0.0
61894,0,0,0.0,969,12439.18950144087,0.0
61895,0,0,0.0,1468,13465.524562578126,0.0
61896,0,0,0.0,1968,14495.83494194403,0.0
61897,0,0,0.0,2468,15533.963383503757,0.0
61898,0,0,0.0,2968,16578.297309403617,0.0
61899,0,0,0.0,3468,17627.62500877283,0.0
61900,0,0,0.0,3968,18681.023086283913,0.0
61901,0,0,0.0,4468,19737.778146836426,0.0
61902,0,0,0.0,4968,20786.417927516413,0.0
61903,0,0,0.0,5468,21771.263824641195,0.0
61904,0,0,0.0,5968,22762.5098689108,0.0
61905,0,0,0.0,6468,23759.728379111828,0.0
61906,0,0,0.0,6968,24762.521952330648,0.0
61907,0,0,0.0,7468,25742.82384558395,0.0
61908,0,0,0.0,7968,26703.363137275253,0.0
61909,0,0,0.0,8468,27646.613569540026,0.0
61910,0,0,0.0,8968,28547.588707135932,0.0
61911,0,0,0.0,9468,29391.83080103265,0.0
61912,0,0,0.0,9968,30236.996588692913,0.0
61913,0,0,0.0,10468,31079.03090793027,0.0
61914,0,0,0.0,10968,31929.173021168837,0.0
61915,0,0,0.0,11341,32740.024134300653,0.0
61916,0,0,0.0,11054,33376.17182651168,0.0
61917,0,0,0.0,10783,33746.75384540678,0.0
61918,0,0,0.0,10528,33667.34099091966,0.0
61919,0,0,0.0,10291,33509.14619114948,0.0
61920,0,0,0.0,10074,33343.98031265654,0.0
61921,0,0,0.0,9877,33140.765678730066,0.0
61922,0,0,0.0,9702,32953.98666362869,0.0
61923,0,0,0.0,9550,32751.672001710303,0.0
61924,0,0,0.0,9272,32427.186549348364,0.0
61925,0,0,0.0,9002,32092.172277499936,0.0
61926,0,0,0.0,8750,31781.04491808151,0.0
61927,0,0,0.0,8510,31410.279153265146,0.0
61928,0,0,0.0,8294,31003.103578972314,0.0
61929,0,0,0.0,8102,30626.65816539664,0.0
61930,0,0,0.0,7937,30282.39320710013,0.0
61931,0,0,0.0,7800,29971.738151693975,0.0
61932,0,0,0.0,7681,29619.512042113824,0.0
61933,0,0,0.0,7570,29289.3663900681,0.0
61934,0,0,0.0,7423,28997.552161185635,0.0
61935,0,0,0.0,7167,28745.253577581327,0.0
61936,0,0,0.0,6938,28340.302461224783,0.0
61937,0,0,0.0,6738,27837.48181720259,0.0
61938,0,0,0.0,6571,27365.534209469115,0.0
61939,0,0,0.0,6438,26924.06841781203,0.0
61940,0,0,0.0,6341,26488.894187803613,0.0
61941,0,0,0.0,6261,25997.25520612974,0.0
61942,0,0,0.0,6192,25499.26933970983,0.0
61943,0,0,0.0,6163,25032.40035940749,0.0
61944,0,0,0.0,6175,24597.081880946687,0.0
61945,0,0,0.0,6226,24082.087872004744,0.0
61946,0,0,0.0,6317,23509.407977473893,0.0
61947,0,0,0.0,6432,22965.85432381391,0.0
61948,0,0,0.0,6559,22452.0798106361,0.0
61949,0,0,0.0,6721,21913.590284373677,0.0
61950,0,0,0.0,6700,21306.56997399293,0.0
61951,0,0,0.0,6363,20589.489352768636,0.0
61952,0,0,0.0,6019,19890.991539792605,0.0
61953,0,0,0.0,5699,19221.164107823948,0.0
61954,0,0,0.0,5406,18588.163726161776,0.0
61955,0,0,0.0,5100,17994.782758260768,0.0
61956,0,0,0.0,4827,17450.776794155256,0.0
61957,0,0,0.0,4592,16962.79180380971,0.0
61958,0,0,0.0,4402,16536.178067540153,0.0
61959,0,0,0.0,4262,16176.436562265038,0.0
61960,0,0,0.0,4146,15892.288948033178,0.0
61961,0,0,0.0,4044,15688.758915533095,0.0
61962,0,0,0.0,3952,15573.861276353806,0.0
61963,0,0,0.0,3689,15535.715478867924,0.0
61964,0,0,0.0,3451,15583.759836683577,0.0
61965,0,0,0.0,3272,15700.362468990363,0.0
61966,0,0,0.0,3131,15883.609146956447,0.0
61967,0,0,0.0,3060,16152.176830807592,0.0
61968,0,0,0.0,3070,16500.41705933518,0.0
61969,0,0,0.0,3160,16873.415821802428,0.0
61970,0,0,0.0,3323,17231.275137022785,0.0
61971,0,0,0.0,3214,17654.37224634373,0.0
61972,0,0,0.0,2775,18137.79110062067,0.0
61973,0,0,0.0,2360,18658.33091794604,0.0
61974,0,0,0.0,1984,19069.83925837348,0.0
61975,0,0,0.0,1675,19524.94297656087,0.0
61976,0,0,0.0,1450,20033.93532039007,0.0
61977,0,0,0.0,1196,20592.027049188928,0.0
61978,0,0,0.0,1031,21195.562549078022,0.0
61979,0,0,0.0,1093,21840.515046761542,0.0
61980,0,0,0.0,1352,22469.38872684923,0.0
61981,0,0,0.0,1721,22966.532612470804,0.0
61982,0,0,0.0,2143,23418.609358711114,0.0
61983,0,0,0.0,2593,23892.192455751625,0.0
61984,0,0,0.0,3059,24406.653085331905,0.0
61985,0,0,0.0,3534,24927.387922814058,0.0
61986,0,0,0.0,4015,25467.61472169196,0.0
61987,0,0,0.0,4501,26043.146578174325,0.0
61988,0,0,0.0,4989,26651.540124407467,0.0
61989,0,0,0.0,5479,27290.460627380216,0.0
61990,0,0,0.0,5971,27957.697160312808,0.0
61991,0,0,0.0,6464,28647.568083421527,0.0
61992,0,0,0.0,6958,29333.356998547588,0.0
