subid,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60
68,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.8412698412698413,0.15873015873015872,0.0,0.0,0.0,0.8253968253968254,0.09523809523809523,0.07936507936507936,0.0,0.0,0.6825396825396826,0.15873015873015872,0.1111111111111111,0.047619047619047616,0.0,0.8571428571428571,0.06349206349206349,0.047619047619047616,0.031746031746031744,0.0,0.38095238095238093,0.3968253968253968,0.20634920634920634,0.015873015873015872,0.0,0.9206349206349206,0.06349206349206349,0.015873015873015872,0.0,0.0,0.8253968253968254,0.15873015873015872,0.015873015873015872,0.0,0.0,0.746031746031746,0.1746031746031746,0.06349206349206349,0.015873015873015872,0.0,0.6031746031746031,0.2857142857142857,0.1111111111111111,0.0,0.0,0.7936507936507936,0.07936507936507936,0.07936507936507936,0.0,0.047619047619047616,0.6984126984126984,0.2222222222222222,0.07936507936507936,0.0,0.0
69,0.9879603399433428,0.0113314447592068,0.000708215297450425,0.0,0.0,0.9915014164305949,0.007082152974504249,0.00141643059490085,0.0,0.0,0.9936260623229461,0.0056657223796034,0.000708215297450425,0.0,0.0,0.9929178470254958,0.00424929178470255,0.0028328611898017,0.0,0.0,0.9957507082152974,0.00424929178470255,0.0,0.0,0.0,0.9794617563739377,0.019830028328611898,0.000708215297450425,0.0,0.0,0.9922096317280453,0.004957507082152974,0.0028328611898017,0.0,0.0,0.9922096317280453,0.006373937677053824,0.00141643059490085,0.0,0.0,0.9844192634560907,0.013456090651558074,0.002124645892351275,0.0,0.0,0.9808781869688386,0.017705382436260624,0.00141643059490085,0.0,0.0,0.9893767705382436,0.007790368271954674,0.0028328611898017,0.0,0.0,0.9830028328611898,0.013456090651558074,0.0028328611898017,0.000708215297450425,0.0
70,1.0,0.0,0.0,0.0,0.0,0.9996465806679625,0.00035341933203746247,0.0,0.0,0.0,0.9991164516699064,0.0007068386640749249,0.00017670966601873123,0.0,0.0,0.9998232903339813,0.00017670966601873123,0.0,0.0,0.0,0.999293161335925,0.0007068386640749249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9989397420038876,0.0008835483300936561,0.00017670966601873123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9998232903339813,0.00017670966601873123,0.0,0.0,0.0
71,0.8480662983425414,0.13259668508287292,0.016574585635359115,0.0027624309392265192,0.0,0.9116022099447514,0.055248618784530384,0.027624309392265192,0.0055248618784530384,0.0,0.8950276243093923,0.08287292817679558,0.013812154696132596,0.008287292817679558,0.0,0.8701657458563536,0.06353591160220995,0.055248618784530384,0.011049723756906077,0.0,0.919889502762431,0.04696132596685083,0.027624309392265192,0.0055248618784530384,0.0,0.7348066298342542,0.15469613259668508,0.09116022099447514,0.016574585635359115,0.0027624309392265192,0.9171270718232044,0.06629834254143646,0.013812154696132596,0.0027624309392265192,0.0,0.8839779005524862,0.0856353591160221,0.03038674033149171,0.0,0.0,0.8204419889502762,0.11049723756906077,0.06353591160220995,0.0055248618784530384,0.0,0.7209944751381215,0.2154696132596685,0.052486187845303865,0.0055248618784530384,0.0055248618784530384,0.919889502762431,0.03591160220994475,0.03314917127071823,0.008287292817679558,0.0027624309392265192,0.7955801104972375,0.1270718232044199,0.06077348066298342,0.008287292817679558,0.008287292817679558
72,0.9759519038076152,0.02404809619238477,0.0,0.0,0.0,0.9939879759519038,0.004008016032064128,0.002004008016032064,0.0,0.0,0.9959919839679359,0.004008016032064128,0.0,0.0,0.0,0.9819639278557114,0.01603206412825651,0.002004008016032064,0.0,0.0,0.9919839679358717,0.008016032064128256,0.0,0.0,0.0,0.9959919839679359,0.004008016032064128,0.0,0.0,0.0,0.9719438877755511,0.018036072144288578,0.01002004008016032,0.0,0.0,0.9959919839679359,0.004008016032064128,0.0,0.0,0.0,0.9899799599198397,0.008016032064128256,0.0,0.002004008016032064,0.0,0.9759519038076152,0.02404809619238477,0.0,0.0,0.0,0.9899799599198397,0.008016032064128256,0.002004008016032064,0.0,0.0,0.9679358717434869,0.03006012024048096,0.002004008016032064,0.0,0.0
73,0.4666666666666667,0.36666666666666664,0.16666666666666666,0.0,0.0,0.4666666666666667,0.3333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.26666666666666666,0.03333333333333333,0.4666666666666667,0.1,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.6,0.16666666666666666,0.1,0.1,0.03333333333333333,0.43333333333333335,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.0,0.5666666666666667,0.3,0.1,0.03333333333333333,0.0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,0.0,0.43333333333333335,0.2,0.26666666666666666,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.0,0.43333333333333335,0.03333333333333333,0.2,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.16666666666666666,0.06666666666666667
74,0.9230769230769231,0.05668016194331984,0.020242914979757085,0.0,0.0,0.9676113360323887,0.018218623481781375,0.012145748987854251,0.0020242914979757085,0.0,0.9554655870445344,0.02631578947368421,0.01417004048582996,0.004048582995951417,0.0,0.9473684210526315,0.02834008097165992,0.016194331983805668,0.004048582995951417,0.004048582995951417,0.9595141700404858,0.01417004048582996,0.020242914979757085,0.006072874493927126,0.0,0.9433198380566802,0.03643724696356275,0.018218623481781375,0.0020242914979757085,0.0,0.9595141700404858,0.032388663967611336,0.004048582995951417,0.004048582995951417,0.0,0.9615384615384616,0.030364372469635626,0.008097165991902834,0.0,0.0,0.9534412955465587,0.03643724696356275,0.008097165991902834,0.0020242914979757085,0.0,0.9089068825910931,0.0708502024291498,0.020242914979757085,0.0,0.0,0.9696356275303644,0.018218623481781375,0.012145748987854251,0.0,0.0,0.9251012145748988,0.05668016194331984,0.016194331983805668,0.0020242914979757085,0.0
75,0.9285714285714286,0.05519480519480519,0.012987012987012988,0.003246753246753247,0.0,0.9675324675324676,0.02922077922077922,0.0,0.0,0.003246753246753247,0.9675324675324676,0.012987012987012988,0.016233766233766232,0.003246753246753247,0.0,0.9318181818181818,0.025974025974025976,0.032467532467532464,0.00974025974025974,0.0,0.961038961038961,0.016233766233766232,0.01948051948051948,0.003246753246753247,0.0,0.9025974025974026,0.05519480519480519,0.032467532467532464,0.00974025974025974,0.0,0.9448051948051948,0.022727272727272728,0.01948051948051948,0.00974025974025974,0.003246753246753247,0.9545454545454546,0.03896103896103896,0.006493506493506494,0.0,0.0,0.935064935064935,0.03571428571428571,0.025974025974025976,0.003246753246753247,0.0,0.8766233766233766,0.07792207792207792,0.02922077922077922,0.016233766233766232,0.0,0.9805194805194806,0.016233766233766232,0.003246753246753247,0.0,0.0,0.8928571428571429,0.06493506493506493,0.032467532467532464,0.00974025974025974,0.0
76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,0.9913378248315688,0.008180943214629451,0.00048123195380173246,0.0,0.0,0.9990375360923965,0.0009624639076034649,0.0,0.0,0.0,0.9985563041385948,0.0014436958614051972,0.0,0.0,0.0,0.9980750721847931,0.0009624639076034649,0.0009624639076034649,0.0,0.0,0.9990375360923965,0.00048123195380173246,0.00048123195380173246,0.0,0.0,0.9985563041385948,0.0009624639076034649,0.00048123195380173246,0.0,0.0,0.9951876804619827,0.003368623676612127,0.0009624639076034649,0.00048123195380173246,0.0,1.0,0.0,0.0,0.0,0.0,0.9971126082771896,0.0028873917228103944,0.0,0.0,0.0,0.9980750721847931,0.0019249278152069298,0.0,0.0,0.0,0.9995187680461982,0.0,0.00048123195380173246,0.0,0.0,0.9971126082771896,0.0028873917228103944,0.0,0.0,0.0
78,0.9941373534338358,0.005862646566164154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9966499162479062,0.002512562814070352,0.0008375209380234506,0.0,0.0,0.9932998324958124,0.0041876046901172526,0.002512562814070352,0.0,0.0,0.9958123953098827,0.0041876046901172526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.990787269681742,0.007537688442211055,0.0008375209380234506,0.0008375209380234506,0.0,0.9974874371859297,0.002512562814070352,0.0,0.0,0.0,0.9916247906197655,0.006700167504187605,0.0016750418760469012,0.0,0.0,0.9916247906197655,0.008375209380234505,0.0,0.0,0.0,0.998324958123953,0.0,0.0016750418760469012,0.0,0.0,0.992462311557789,0.007537688442211055,0.0,0.0,0.0
79,0.9980750721847931,0.0019249278152069298,0.0,0.0,0.0,0.9995187680461982,0.00048123195380173246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9987969201154957,0.001203079884504331,0.0,0.0,0.0,0.9987969201154957,0.001203079884504331,0.0,0.0,0.0,0.9995187680461982,0.00048123195380173246,0.0,0.0,0.0,0.9937439846005774,0.004571703561116458,0.0014436958614051972,0.00024061597690086623,0.0,0.9997593840230992,0.00024061597690086623,0.0,0.0,0.0,0.9966313763233878,0.003368623676612127,0.0,0.0,0.0,0.9971126082771896,0.0028873917228103944,0.0,0.0,0.0,0.9987969201154957,0.0007218479307025986,0.00048123195380173246,0.0,0.0,0.9992781520692974,0.0007218479307025986,0.0,0.0,0.0
80,0.3333333333333333,0.375,0.2916666666666667,0.0,0.0,0.625,0.20833333333333334,0.16666666666666666,0.0,0.0,0.3333333333333333,0.2916666666666667,0.20833333333333334,0.16666666666666666,0.0,0.5416666666666666,0.25,0.16666666666666666,0.041666666666666664,0.0,0.7083333333333334,0.20833333333333334,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.2916666666666667,0.041666666666666664,0.25,0.375,0.16666666666666666,0.20833333333333334,0.0,0.625,0.3333333333333333,0.041666666666666664,0.0,0.0,0.4583333333333333,0.375,0.16666666666666666,0.0,0.0,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.125,0.0,0.5833333333333334,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.3333333333333333,0.25,0.20833333333333334,0.0
81,0.9910714285714286,0.008928571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9955357142857143,0.004464285714285714,0.0,0.0,0.0,0.9955357142857143,0.004464285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9910714285714286,0.008928571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9955357142857143,0.004464285714285714,0.0,0.0,0.0,0.9910714285714286,0.008928571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.013392857142857142,0.004464285714285714,0.0,0.0
82,0.9361069836552749,0.05794947994056464,0.005943536404160475,0.0,0.0,0.9569093610698366,0.031203566121842496,0.007429420505200594,0.004457652303120356,0.0,0.9673105497771174,0.02526002971768202,0.007429420505200594,0.0,0.0,0.8900445765230312,0.0638930163447251,0.03268945022288262,0.01337295690936107,0.0,0.9153046062407132,0.06092124814264487,0.020802377414561663,0.0029717682020802376,0.0,0.8202080237741456,0.1188707280832095,0.05646359583952452,0.004457652303120356,0.0,0.9658246656760773,0.02526002971768202,0.005943536404160475,0.0029717682020802376,0.0,0.849925705794948,0.08766716196136701,0.05200594353640416,0.005943536404160475,0.004457652303120356,0.9138187221396731,0.05646359583952452,0.0237741456166419,0.005943536404160475,0.0,0.7563150074294205,0.21099554234769688,0.03268945022288262,0.0,0.0,0.9346210995542348,0.03714710252600297,0.02526002971768202,0.0029717682020802376,0.0,0.8573551263001485,0.12184249628528974,0.020802377414561663,0.0,0.0
83,0.6351351351351351,0.2635135135135135,0.08108108108108109,0.02027027027027027,0.0,0.8040540540540541,0.12837837837837837,0.04054054054054054,0.02027027027027027,0.006756756756756757,0.8040540540540541,0.16216216216216217,0.02027027027027027,0.013513513513513514,0.0,0.6148648648648649,0.18243243243243243,0.1554054054054054,0.04054054054054054,0.006756756756756757,0.7297297297297297,0.1891891891891892,0.07432432432432433,0.006756756756756757,0.0,0.6081081081081081,0.22972972972972974,0.14864864864864866,0.013513513513513514,0.0,0.6959459459459459,0.13513513513513514,0.11486486486486487,0.033783783783783786,0.02027027027027027,0.7567567567567568,0.21621621621621623,0.02702702702702703,0.0,0.0,0.6283783783783784,0.21621621621621623,0.12837837837837837,0.02702702702702703,0.0,0.44594594594594594,0.3310810810810811,0.19594594594594594,0.02702702702702703,0.0,0.7972972972972973,0.08108108108108109,0.08108108108108109,0.02027027027027027,0.02027027027027027,0.5472972972972973,0.27702702702702703,0.13513513513513514,0.04054054054054054,0.0
84,0.5714285714285714,0.3116883116883117,0.11688311688311688,0.0,0.0,0.6623376623376623,0.2597402597402597,0.03896103896103896,0.012987012987012988,0.025974025974025976,0.7142857142857143,0.2597402597402597,0.025974025974025976,0.0,0.0,0.5714285714285714,0.2077922077922078,0.15584415584415584,0.05194805194805195,0.012987012987012988,0.7012987012987013,0.15584415584415584,0.1038961038961039,0.025974025974025976,0.012987012987012988,0.24675324675324675,0.22077922077922077,0.2987012987012987,0.18181818181818182,0.05194805194805195,0.7142857142857143,0.19480519480519481,0.05194805194805195,0.025974025974025976,0.012987012987012988,0.6233766233766234,0.2857142857142857,0.09090909090909091,0.0,0.0,0.6623376623376623,0.14285714285714285,0.18181818181818182,0.0,0.012987012987012988,0.15584415584415584,0.5714285714285714,0.2077922077922078,0.06493506493506493,0.0,0.5584415584415584,0.11688311688311688,0.19480519480519481,0.09090909090909091,0.03896103896103896,0.38961038961038963,0.36363636363636365,0.18181818181818182,0.03896103896103896,0.025974025974025976
85,0.4375,0.3125,0.1875,0.0625,0.0,0.375,0.4375,0.1875,0.0,0.0,0.125,0.1875,0.1875,0.375,0.125,0.4375,0.1875,0.125,0.1875,0.0625,0.3125,0.3125,0.25,0.0625,0.0625,0.0625,0.125,0.375,0.4375,0.0,0.1875,0.125,0.25,0.3125,0.125,0.25,0.6875,0.0625,0.0,0.0,0.375,0.125,0.3125,0.1875,0.0,0.0,0.1875,0.625,0.1875,0.0,0.5,0.1875,0.125,0.1875,0.0,0.0,0.4375,0.4375,0.125,0.0
86,0.9438202247191011,0.0449438202247191,0.011235955056179775,0.0,0.0,0.9232209737827716,0.05805243445692884,0.0149812734082397,0.003745318352059925,0.0,0.9250936329588015,0.05805243445692884,0.009363295880149813,0.0056179775280898875,0.0018726591760299626,0.8838951310861424,0.05805243445692884,0.04119850187265917,0.016853932584269662,0.0,0.9213483146067416,0.04681647940074907,0.0299625468164794,0.0018726591760299626,0.0,0.8220973782771536,0.13108614232209737,0.04119850187265917,0.0056179775280898875,0.0,0.9625468164794008,0.026217228464419477,0.009363295880149813,0.0018726591760299626,0.0,0.8764044943820225,0.09925093632958802,0.02247191011235955,0.0018726591760299626,0.0,0.9157303370786517,0.056179775280898875,0.020599250936329586,0.0056179775280898875,0.0018726591760299626,0.7602996254681648,0.20599250936329588,0.028089887640449437,0.0056179775280898875,0.0,0.947565543071161,0.020599250936329586,0.020599250936329586,0.0056179775280898875,0.0056179775280898875,0.8689138576779026,0.09363295880149813,0.031835205992509365,0.0056179775280898875,0.0
87,0.9888888888888889,0.005555555555555556,0.005555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.011111111111111112,0.005555555555555556,0.0,0.0,0.9888888888888889,0.011111111111111112,0.0,0.0,0.0,0.9777777777777777,0.022222222222222223,0.0,0.0,0.0,0.9833333333333333,0.011111111111111112,0.005555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9888888888888889,0.011111111111111112,0.0,0.0,0.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.0,0.9944444444444445,0.005555555555555556,0.0,0.0,0.0,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0
88,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.0,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.0,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.0,0.3076923076923077,0.3076923076923077,0.0,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.0,0.0,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.0,0.07692307692307693,0.0,0.07692307692307693,0.38461538461538464,0.38461538461538464,0.15384615384615385
89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9961832061068703,0.003816793893129771,0.0,0.0,0.0,0.9923664122137404,0.007633587786259542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9580152671755725,0.03435114503816794,0.007633587786259542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9961832061068703,0.003816793893129771,0.0,0.0,0.0,0.9961832061068703,0.003816793893129771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,0.9963782696177063,0.0036217303822937627,0.0,0.0,0.0,0.9987927565392354,0.0012072434607645875,0.0,0.0,0.0,0.9995975855130784,0.00040241448692152917,0.0,0.0,0.0,0.9951710261569416,0.004426559356136821,0.00040241448692152917,0.0,0.0,0.9927565392354125,0.007243460764587525,0.0,0.0,0.0,0.9975855130784709,0.002012072434607646,0.00040241448692152917,0.0,0.0,0.9867203219315895,0.00925553319919517,0.0036217303822937627,0.00040241448692152917,0.0,0.9983903420523139,0.0016096579476861167,0.0,0.0,0.0,0.993963782696177,0.006036217303822937,0.0,0.0,0.0,0.9891348088531187,0.010865191146881288,0.0,0.0,0.0,0.9983903420523139,0.00040241448692152917,0.0012072434607645875,0.0,0.0,0.9935613682092556,0.006036217303822937,0.00040241448692152917,0.0,0.0
91,0.8795180722891566,0.08433734939759036,0.03614457831325301,0.0,0.0,0.891566265060241,0.03614457831325301,0.060240963855421686,0.012048192771084338,0.0,0.7590361445783133,0.1686746987951807,0.024096385542168676,0.04819277108433735,0.0,0.7710843373493976,0.0963855421686747,0.12048192771084337,0.012048192771084338,0.0,0.7951807228915663,0.13253012048192772,0.07228915662650602,0.0,0.0,0.6506024096385542,0.1566265060240964,0.1566265060240964,0.03614457831325301,0.0,0.8433734939759037,0.08433734939759036,0.060240963855421686,0.012048192771084338,0.0,0.7228915662650602,0.21686746987951808,0.060240963855421686,0.0,0.0,0.7710843373493976,0.13253012048192772,0.0963855421686747,0.0,0.0,0.3373493975903614,0.3493975903614458,0.1927710843373494,0.08433734939759036,0.03614457831325301,0.8433734939759037,0.04819277108433735,0.08433734939759036,0.024096385542168676,0.0,0.7108433734939759,0.20481927710843373,0.07228915662650602,0.012048192771084338,0.0
92,0.4583333333333333,0.4375,0.08333333333333333,0.020833333333333332,0.0,0.5625,0.3333333333333333,0.0625,0.041666666666666664,0.0,0.3958333333333333,0.2708333333333333,0.10416666666666667,0.10416666666666667,0.125,0.4583333333333333,0.1875,0.20833333333333334,0.08333333333333333,0.0625,0.6458333333333334,0.125,0.10416666666666667,0.125,0.0,0.25,0.3541666666666667,0.22916666666666666,0.10416666666666667,0.0625,0.5625,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.020833333333333332,0.5625,0.3333333333333333,0.10416666666666667,0.0,0.0,0.4166666666666667,0.25,0.25,0.08333333333333333,0.0,0.16666666666666666,0.4166666666666667,0.375,0.041666666666666664,0.0,0.5625,0.125,0.1875,0.020833333333333332,0.10416666666666667,0.2708333333333333,0.2916666666666667,0.25,0.16666666666666666,0.020833333333333332
93,0.9783132530120482,0.021686746987951807,0.0,0.0,0.0,0.983132530120482,0.014457831325301205,0.0024096385542168677,0.0,0.0,0.9759036144578314,0.016867469879518072,0.004819277108433735,0.0024096385542168677,0.0,0.946987951807229,0.02891566265060241,0.01927710843373494,0.004819277108433735,0.0,0.9759036144578314,0.012048192771084338,0.007228915662650603,0.004819277108433735,0.0,0.9590361445783132,0.02891566265060241,0.012048192771084338,0.0,0.0,0.9759036144578314,0.014457831325301205,0.004819277108433735,0.004819277108433735,0.0,0.9759036144578314,0.021686746987951807,0.0024096385542168677,0.0,0.0,0.9662650602409638,0.02891566265060241,0.0024096385542168677,0.0024096385542168677,0.0,0.9204819277108434,0.060240963855421686,0.016867469879518072,0.0024096385542168677,0.0,0.980722891566265,0.012048192771084338,0.007228915662650603,0.0,0.0,0.9518072289156626,0.03132530120481928,0.014457831325301205,0.0024096385542168677,0.0
94,0.9921259842519685,0.007874015748031496,0.0,0.0,0.0,0.9940944881889764,0.003937007874015748,0.001968503937007874,0.0,0.0,0.9881889763779528,0.00984251968503937,0.001968503937007874,0.0,0.0,0.9803149606299213,0.013779527559055118,0.005905511811023622,0.0,0.0,0.9921259842519685,0.007874015748031496,0.0,0.0,0.0,0.9881889763779528,0.00984251968503937,0.001968503937007874,0.0,0.0,0.9921259842519685,0.005905511811023622,0.001968503937007874,0.0,0.0,0.9960629921259843,0.003937007874015748,0.0,0.0,0.0,0.9921259842519685,0.005905511811023622,0.001968503937007874,0.0,0.0,0.9803149606299213,0.01968503937007874,0.0,0.0,0.0,0.9921259842519685,0.0,0.007874015748031496,0.0,0.0,0.9862204724409449,0.011811023622047244,0.001968503937007874,0.0,0.0
95,0.9981167608286252,0.0018832391713747645,0.0,0.0,0.0,0.9993722536095417,0.0006277463904582549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9956057752667922,0.003766478342749529,0.0006277463904582549,0.0,0.0,0.9956057752667922,0.004394224733207784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9874450721908349,0.010043942247332079,0.0018832391713747645,0.0006277463904582549,0.0,0.997489014438167,0.0025109855618330196,0.0,0.0,0.0,0.9968612680477087,0.0025109855618330196,0.0006277463904582549,0.0,0.0,0.9855618330194601,0.014438166980539862,0.0,0.0,0.0,0.9993722536095417,0.0,0.0006277463904582549,0.0,0.0,0.9943502824858758,0.005649717514124294,0.0,0.0,0.0
96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9960861056751468,0.003913894324853229,0.0,0.0,0.0,0.9863013698630136,0.0136986301369863,0.0,0.0,0.0,0.9980430528375733,0.0019569471624266144,0.0,0.0,0.0,0.9902152641878669,0.009784735812133072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9974811083123426,0.0025188916876574307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9974811083123426,0.0025188916876574307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9949622166246851,0.005037783375314861,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9949622166246851,0.005037783375314861,0.0,0.0,0.0
98,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,0.45454545454545453,0.36363636363636365,0.0,0.0,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.0,0.09090909090909091
99,0.9900210084033614,0.009453781512605041,0.0005252100840336134,0.0,0.0,0.9952731092436975,0.004201680672268907,0.0,0.0005252100840336134,0.0,0.9963235294117647,0.0031512605042016808,0.0005252100840336134,0.0,0.0,0.9942226890756303,0.004201680672268907,0.0015756302521008404,0.0,0.0,0.9968487394957983,0.0031512605042016808,0.0,0.0,0.0,0.9942226890756303,0.005777310924369748,0.0,0.0,0.0,0.9921218487394958,0.004201680672268907,0.0026260504201680674,0.0005252100840336134,0.0005252100840336134,0.9978991596638656,0.0021008403361344537,0.0,0.0,0.0,0.9842436974789915,0.013130252100840336,0.0021008403361344537,0.0005252100840336134,0.0,0.9784663865546218,0.02153361344537815,0.0,0.0,0.0,0.9957983193277311,0.0005252100840336134,0.0031512605042016808,0.0005252100840336134,0.0,0.990546218487395,0.007878151260504201,0.0010504201680672268,0.0005252100840336134,0.0
100,0.7692307692307693,0.1282051282051282,0.10256410256410256,0.0,0.0,0.7948717948717948,0.15384615384615385,0.05128205128205128,0.0,0.0,0.7435897435897436,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.0,0.7948717948717948,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.0,0.7948717948717948,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.0,0.7692307692307693,0.1282051282051282,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.7692307692307693,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.0,0.8717948717948718,0.1282051282051282,0.0,0.0,0.0,0.8461538461538461,0.05128205128205128,0.10256410256410256,0.0,0.0,0.5897435897435898,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.02564102564102564,0.8205128205128205,0.0,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.6923076923076923,0.1282051282051282,0.1282051282051282,0.02564102564102564,0.02564102564102564
