subid,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82
84,0.0,0.25,0.75,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.4166666666666667,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.25,0.16666666666666666,0.0,0.25,0.75,0.0,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.16666666666666666,0.5,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.25,0.16666666666666666,0.25,0.0,0.0,0.25,0.25,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0
85,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
86,0.7619047619047619,0.20238095238095238,0.03571428571428571,0.0,0.0,0.0,0.7023809523809523,0.19047619047619047,0.08333333333333333,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,0.7380952380952381,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.0,0.0,0.6190476190476191,0.11904761904761904,0.16666666666666666,0.047619047619047616,0.011904761904761904,0.03571428571428571,0.0,0.0,0.7261904761904762,0.15476190476190477,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5833333333333334,0.2619047619047619,0.13095238095238096,0.023809523809523808,0.0,0.7619047619047619,0.23809523809523808,0.0,0.0,0.0,0.5357142857142857,0.4642857142857143,0.0,0.6785714285714286,0.23809523809523808,0.07142857142857142,0.0,0.011904761904761904,0.0,0.0,0.0,0.47619047619047616,0.4166666666666667,0.09523809523809523,0.011904761904761904,0.0,0.0,0.0,0.7976190476190477,0.03571428571428571,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.6309523809523809,0.23809523809523808,0.09523809523809523,0.03571428571428571,0.0,0.0,0.0,0.0
87,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,1.0,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7317073170731707,0.2682926829268293,0.0,0.0,0.0,1.0,0.0,0.0,0.975609756097561,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.982367758186398,0.017632241813602016,0.0,0.0,0.0,0.0,0.9924433249370277,0.007556675062972292,0.0,0.0,0.0,0.0,0.0,0.0,0.9974811083123426,0.0025188916876574307,0.0,0.0,0.0,0.0,0.0,0.0,0.9848866498740554,0.005037783375314861,0.007556675062972292,0.0025188916876574307,0.0,0.0,0.0,0.0,0.9546599496221663,0.04534005037783375,0.0,0.0,0.0,0.0,0.0,0.0,0.9874055415617129,0.012594458438287154,0.0,0.0,0.0,0.9269521410579346,0.07052896725440806,0.0025188916876574307,0.0,0.0,0.9899244332493703,0.010075566750629723,0.0,0.9697732997481109,0.027707808564231738,0.0025188916876574307,0.0,0.0,0.0,0.0,0.0,0.9596977329974811,0.04030226700251889,0.0,0.0,0.0,0.0,0.0,0.9924433249370277,0.0025188916876574307,0.0025188916876574307,0.0025188916876574307,0.0,0.0,0.0,0.0,0.9697732997481109,0.030226700251889168,0.0,0.0,0.0,0.0,0.0,0.0
91,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.5454545454545454,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.45454545454545453,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.5454545454545454,0.0,0.18181818181818182,0.09090909090909091,0.0,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0
92,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.1111111111111111,0.0
93,0.9420289855072463,0.043478260869565216,0.014492753623188406,0.0,0.0,0.0,0.927536231884058,0.028985507246376812,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.8985507246376812,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.0,0.0,0.0,0.0,0.8260869565217391,0.07246376811594203,0.057971014492753624,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.0,0.8840579710144928,0.043478260869565216,0.043478260869565216,0.028985507246376812,0.0,0.0,0.0,0.0,0.8405797101449275,0.13043478260869565,0.028985507246376812,0.0,0.0,0.9130434782608695,0.07246376811594203,0.0,0.014492753623188406,0.0,0.927536231884058,0.07246376811594203,0.0,0.8695652173913043,0.10144927536231885,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.7681159420289855,0.18840579710144928,0.014492753623188406,0.028985507246376812,0.0,0.0,0.0,0.8840579710144928,0.057971014492753624,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.08695652173913043,0.028985507246376812,0.014492753623188406,0.0,0.0,0.0,0.0
94,0.9534883720930233,0.046511627906976744,0.0,0.0,0.0,0.0,0.9767441860465116,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.9534883720930233,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.0,0.0,0.0,0.0,0.9302325581395349,0.023255813953488372,0.03488372093023256,0.011627906976744186,0.0,0.0,0.0,0.0,0.9534883720930233,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.06976744186046512,0.0,0.0,0.0,0.9651162790697675,0.03488372093023256,0.0,0.0,0.0,0.9651162790697675,0.03488372093023256,0.0,0.9534883720930233,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.9767441860465116,0.0,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.9302325581395349,0.05813953488372093,0.011627906976744186,0.0,0.0,0.0,0.0,0.0
95,0.98828125,0.01171875,0.0,0.0,0.0,0.0,0.99609375,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.01953125,0.0,0.00390625,0.0,0.0,0.0,0.0,0.97265625,0.02734375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.93359375,0.05859375,0.0078125,0.0,0.0,0.98828125,0.01171875,0.0,0.98046875,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.92578125,0.07421875,0.0,0.0,0.0,0.0,0.0,0.99609375,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.97265625,0.02734375,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.9875,0.0125,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838709677419355,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516129032258065,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
99,0.948220064724919,0.04854368932038835,0.003236245954692557,0.0,0.0,0.0,0.9805825242718447,0.009708737864077669,0.006472491909385114,0.0,0.003236245954692557,0.0,0.0,0.0,0.9838187702265372,0.009708737864077669,0.003236245954692557,0.003236245954692557,0.0,0.0,0.0,0.0,0.9838187702265372,0.0,0.012944983818770227,0.003236245954692557,0.0,0.0,0.0,0.0,0.9838187702265372,0.012944983818770227,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.9676375404530745,0.032362459546925564,0.0,0.0,0.0,0.9579288025889967,0.032362459546925564,0.009708737864077669,0.0,0.0,0.9902912621359223,0.009708737864077669,0.0,0.9288025889967637,0.05825242718446602,0.006472491909385114,0.003236245954692557,0.003236245954692557,0.0,0.0,0.0,0.919093851132686,0.08090614886731391,0.0,0.0,0.0,0.0,0.0,0.9805825242718447,0.0,0.012944983818770227,0.006472491909385114,0.0,0.0,0.0,0.0,0.9579288025889967,0.038834951456310676,0.003236245954692557,0.0,0.0,0.0,0.0,0.0
100,0.2,0.4,0.4,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.4,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
103,0.9813432835820896,0.018656716417910446,0.0,0.0,0.0,0.0,0.9813432835820896,0.014925373134328358,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.9850746268656716,0.011194029850746268,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.9776119402985075,0.011194029850746268,0.007462686567164179,0.0037313432835820895,0.0,0.0,0.0,0.0,0.9626865671641791,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.9104477611940298,0.08582089552238806,0.0037313432835820895,0.0,0.0,0.9216417910447762,0.07462686567164178,0.0037313432835820895,0.0,0.0,0.9888059701492538,0.011194029850746268,0.0,0.9664179104477612,0.029850746268656716,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.9664179104477612,0.029850746268656716,0.0037313432835820895,0.0,0.0,0.0,0.0,0.9925373134328358,0.0037313432835820895,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0,0.9738805970149254,0.026119402985074626,0.0,0.0,0.0,0.0,0.0,0.0
104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918032786885246,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9672131147540983,0.03278688524590164,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918032786885246,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0
105,0.9978540772532188,0.002145922746781116,0.0,0.0,0.0,0.0,0.9957081545064378,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.9957081545064378,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.9849785407725322,0.004291845493562232,0.008583690987124463,0.002145922746781116,0.0,0.0,0.0,0.0,0.9656652360515021,0.030042918454935622,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9206008583690987,0.07725321888412018,0.002145922746781116,0.0,0.0,0.9978540772532188,0.002145922746781116,0.0,0.9763948497854077,0.023605150214592276,0.0,0.0,0.0,0.0,0.0,0.0,0.9785407725321889,0.019313304721030045,0.002145922746781116,0.0,0.0,0.0,0.0,0.9892703862660944,0.004291845493562232,0.004291845493562232,0.0,0.002145922746781116,0.0,0.0,0.0,0.9957081545064378,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0
106,0.5238095238095238,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.47619047619047616,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.0,0.7142857142857143,0.23809523809523808,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.23809523809523808,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.0,0.0,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.42857142857142855,0.38095238095238093,0.0,0.0,0.47619047619047616,0.42857142857142855,0.09523809523809523,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.42857142857142855,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.5238095238095238,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.0,0.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285,0.5238095238095238,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0
107,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.0,0.8461538461538461,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
108,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.8235294117647058,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.0,0.0,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.0,0.0,0.6470588235294118,0.35294117647058826,0.0,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.0,0.0,0.0,0.0,0.7058823529411765,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
109,0.3469387755102041,0.3877551020408163,0.22448979591836735,0.04081632653061224,0.0,0.0,0.5510204081632653,0.14285714285714285,0.22448979591836735,0.08163265306122448,0.0,0.0,0.0,0.0,0.3673469387755102,0.1836734693877551,0.12244897959183673,0.14285714285714285,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.0,0.4489795918367347,0.1836734693877551,0.14285714285714285,0.16326530612244897,0.061224489795918366,0.0,0.0,0.0,0.5306122448979592,0.1836734693877551,0.12244897959183673,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.0,0.0,0.32653061224489793,0.30612244897959184,0.32653061224489793,0.04081632653061224,0.0,0.46938775510204084,0.2653061224489796,0.16326530612244897,0.08163265306122448,0.02040816326530612,0.3877551020408163,0.6122448979591837,0.0,0.4489795918367347,0.14285714285714285,0.14285714285714285,0.10204081632653061,0.10204081632653061,0.0,0.04081632653061224,0.02040816326530612,0.2857142857142857,0.2857142857142857,0.3469387755102041,0.04081632653061224,0.04081632653061224,0.0,0.0,0.40816326530612246,0.04081632653061224,0.20408163265306123,0.04081632653061224,0.14285714285714285,0.12244897959183673,0.02040816326530612,0.02040816326530612,0.2857142857142857,0.22448979591836735,0.22448979591836735,0.1836734693877551,0.08163265306122448,0.0,0.0,0.0
110,0.966804979253112,0.03319502074688797,0.0,0.0,0.0,0.0,0.979253112033195,0.008298755186721992,0.008298755186721992,0.004149377593360996,0.0,0.0,0.0,0.0,0.975103734439834,0.016597510373443983,0.008298755186721992,0.0,0.0,0.0,0.0,0.0,0.979253112033195,0.012448132780082987,0.0,0.004149377593360996,0.0,0.0,0.004149377593360996,0.0,0.975103734439834,0.016597510373443983,0.004149377593360996,0.004149377593360996,0.0,0.0,0.0,0.0,0.9875518672199171,0.012448132780082987,0.0,0.0,0.0,0.941908713692946,0.04979253112033195,0.008298755186721992,0.0,0.0,0.9875518672199171,0.012448132780082987,0.0,0.9543568464730291,0.029045643153526972,0.016597510373443983,0.0,0.0,0.0,0.0,0.0,0.921161825726141,0.07468879668049792,0.004149377593360996,0.0,0.0,0.0,0.0,0.966804979253112,0.02074688796680498,0.0,0.008298755186721992,0.004149377593360996,0.0,0.0,0.0,0.950207468879668,0.04149377593360996,0.008298755186721992,0.0,0.0,0.0,0.0,0.0
111,0.9624060150375939,0.03508771929824561,0.002506265664160401,0.0,0.0,0.0,0.9473684210526315,0.020050125313283207,0.012531328320802004,0.010025062656641603,0.007518796992481203,0.0,0.0,0.002506265664160401,0.9899749373433584,0.010025062656641603,0.0,0.0,0.0,0.0,0.0,0.0,0.9298245614035088,0.02506265664160401,0.02756892230576441,0.007518796992481203,0.002506265664160401,0.007518796992481203,0.0,0.0,0.949874686716792,0.022556390977443608,0.017543859649122806,0.002506265664160401,0.007518796992481203,0.0,0.0,0.0,0.9047619047619048,0.09273182957393483,0.002506265664160401,0.0,0.0,0.9624060150375939,0.03508771929824561,0.002506265664160401,0.0,0.0,0.9624060150375939,0.03759398496240601,0.0,0.9423558897243107,0.05513784461152882,0.0,0.002506265664160401,0.0,0.0,0.0,0.0,0.8847117794486216,0.11278195488721804,0.002506265664160401,0.0,0.0,0.0,0.0,0.9448621553884712,0.015037593984962405,0.020050125313283207,0.015037593984962405,0.005012531328320802,0.0,0.0,0.0,0.9223057644110275,0.06265664160401002,0.010025062656641603,0.005012531328320802,0.0,0.0,0.0,0.0
112,0.9946236559139785,0.005376344086021506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946236559139785,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.989247311827957,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9543010752688172,0.043010752688172046,0.002688172043010753,0.0,0.0,1.0,0.0,0.0,0.9919354838709677,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.9973118279569892,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.9973118279569892,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
